AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,1412190,0,1000,1,,,26.68,55490,0.9,11.1,14.34,19.62,30.28,47.38,23090,29840,40810,62990,98550,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,109840,1.8,77.777,1.17,,,52.97,110190,4,20.64,28.85,40.65,61.44,86.68,42920,60000,84560,127780,180300,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,63600,1.7,45.035,0.69,,,37.93,78900,2.7,16.67,23.07,31.4,43.26,59.11,34670,47990,65310,89980,122950,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,25750,4.2,18.231,0.54,,,42.14,87660,2.3,19.28,24.45,37.5,51.08,66.9,40100,50860,78000,106250,139150,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,17300,2.7,12.247,0.73,,,41.81,86960,2.1,22.24,29.22,38.51,50.14,63.98,46250,60780,80100,104280,133080,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,8480,4,6.005,0.68,,,34.43,71610,1.7,16.48,21.76,30.64,42.46,57.14,34270,45260,63740,88310,118840,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,14330,2.5,10.151,0.65,,,27.75,57720,1,16.2,20.71,25.67,33.4,40.3,33690,43070,53390,69470,83830,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,11070,2.5,7.838,0.95,,,57.5,119610,7.5,21.46,29.41,40.9,64.66,94.4,44630,61180,85070,134490,196350,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,51120,0.9,36.196,0.63,,,34.23,71190,1,14.12,20.1,27.18,38.69,59.54,29360,41820,56530,80480,123850,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,16180,4,11.455,0.82,,,32.88,68400,9.3,13.82,16.47,23.44,35.19,50.16,28740,34260,48750,73200,104320,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,71090,1.9,50.342,0.82,,,48.76,101420,2.4,18.02,26.77,39.45,53.31,79.31,37480,55670,82050,110890,164960,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,40930,2,28.986,0.63,,,18.86,39230,2.2,11.29,13.09,16.7,20.76,26.76,23490,27230,34740,43180,55660,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,43380,1.6,30.72,1.32,,,22.91,47650,1.1,11.77,14.06,18.12,29.94,40.12,24470,29250,37690,62270,83450,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,183190,1.1,129.724,1.53,,,14.29,29710,1.2,9.95,10.5,13.27,16.36,20.13,20700,21840,27600,34020,41880,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,64350,1.2,45.568,1.56,,,17.2,35770,0.8,11.78,13.65,16.73,20.64,22.31,24510,28390,34800,42920,46400,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,53000,2.2,37.533,1.96,,,14.79,30760,0.9,9.69,10.42,12.37,16.77,22.74,20150,21670,25740,34880,47300,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,124540,1.6,88.187,0.99,,,20.54,42730,1.9,10.75,12.56,15.04,21.96,35.68,22360,26130,31290,45680,74210,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,180260,1.1,127.646,1.01,,,20.64,42930,0.6,13.19,15.76,18.61,23.45,30.33,27430,32790,38720,48770,63090,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,1540,19.1,1.091,0.35,,,19.44,40430,5.3,13.03,14.12,18.16,24.51,28.81,27110,29380,37770,50980,59930,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,77740,1.5,55.05,1.34,,,29.6,61570,0.9,17.7,21.82,27.23,36.22,47.29,36810,45390,56640,75330,98360,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,57440,1.8,40.673,1.03,,,26.65,55420,0.6,15,18.29,24.2,31.56,39.19,31200,38040,50340,65650,81520,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,54560,2.5,38.638,0.65,,,21.22,44130,0.7,13.11,16.02,18.98,23.76,31.11,27260,33330,39470,49420,64710,,
32,Nevada,2,NV,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,142500,1.6,100.906,1.1,,,20.97,43610,1,12.18,14.82,18.03,23.3,30.25,25340,30830,37490,48460,62920,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,659220,0,1000,1,,,30.07,62550,0.4,13.64,17.01,23.04,35.51,51.97,28360,35370,47920,73850,108110,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,45350,1.6,68.8,1.03,,,63.57,132220,0.8,27.86,37.91,53.45,77.54,103.71,57940,78860,111180,161270,215710,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,43020,1.6,65.262,1,,,39.98,83170,2,21.06,26.85,36.31,48.02,61.12,43800,55860,75510,99890,127120,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,24040,1.7,36.464,1.08,,,49.59,103150,0.9,25.15,34.04,48.07,62.25,78.2,52300,70810,99980,129480,162650,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,14030,2.1,21.288,1.27,,,44.44,92440,1.2,24.79,31.04,39.97,52.09,65.9,51560,64570,83140,108340,137070,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,5500,4.6,8.347,0.94,,,38.24,79530,1.4,19.52,25.19,34.13,45.37,61.45,40600,52390,70990,94370,127810,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,10560,1.7,16.018,1.02,,,25.43,52890,0.7,17.12,18.72,23.5,30,37.25,35610,38940,48890,62390,77480,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,3440,6,5.218,0.63,,,46.41,96520,4.3,21.44,26.47,36.91,52.47,85.81,44600,55060,76780,109150,178480,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,41790,0.8,63.392,1.1,,,28.49,59260,0.8,14.41,17.89,24.71,36.32,43.48,29980,37200,51390,75550,90440,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,7450,4.3,11.307,0.81,,,29,60320,11.1,14.78,17.97,25.26,34.89,46.79,30740,37380,52530,72580,97320,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,41520,1,62.987,1.03,,,50.97,106020,1.5,19.74,30.14,38.46,50.13,90.21,41060,62680,80000,104260,187650,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,22670,1.5,34.394,0.75,,,18.59,38670,0.7,13.49,15.23,17.94,21,23.87,28060,31690,37320,43680,49650,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,12040,1.9,18.262,0.79,,,26.05,54180,0.9,14.59,18,24.23,31.69,38.75,30340,37440,50400,65910,80590,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,53370,1,80.96,0.96,,,16.07,33420,1,10.25,12.41,14.65,17.94,22.9,21320,25810,30480,37320,47620,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,20370,1.3,30.903,1.06,,,19.09,39700,0.7,13.68,15.04,17.93,21.87,26.59,28450,31270,37280,45490,55300,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,12810,2.4,19.43,1.01,,,17.13,35630,1.1,10,12.39,15.13,21.22,27.06,20800,25770,31470,44150,56280,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,67480,1.4,102.359,1.15,,,24.57,51100,1.1,11.79,13.82,17.21,28.66,46.71,24510,28740,35790,59600,97150,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,93280,0.9,141.495,1.12,,,22.64,47080,0.3,14.54,17.53,21.28,25.63,32.08,30250,36460,44260,53310,66730,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,1030,10.6,1.561,0.5,,,18.18,37810,2.8,11.18,14.3,17.22,21.59,25.18,23260,29740,35820,44900,52380,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,23050,1.5,34.966,0.85,,,26.4,54920,0.6,17.69,20.56,24.31,30.12,37.17,36800,42770,50570,62660,77310,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,24810,1.5,37.634,0.96,,,27.61,57420,0.6,16.66,20.63,25.61,32.36,40.64,34650,42910,53270,67300,84520,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,40760,1.4,61.836,1.05,,,23.14,48140,0.5,15.15,17.6,21.47,26.44,32.86,31500,36600,44660,54990,68340,,
33,New Hampshire,2,NH,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,50840,1.1,77.116,0.84,,,20.04,41670,0.6,12.29,14.7,17.89,22.79,28.7,25550,30570,37200,47400,59700,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,4109390,0,1000,1,,,34.08,70890,0.3,13.99,17.25,24.56,40.19,62.97,29090,35880,51080,83590,130980,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,277450,0.8,67.516,1.01,,,81.86,170260,0.7,38.18,51.72,74.29,99.35,#,79410,107580,154530,206640,#,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,273070,1.1,66.451,1.02,,,49.17,102270,1.8,26.57,33.46,42.92,56.45,72.73,55260,69610,89270,117420,151290,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,158360,1.3,38.536,1.14,,,54.98,114360,1.1,27.64,38.68,51.19,67.25,83.98,57480,80460,106470,139870,174680,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,53010,1.8,12.899,0.77,,,48.51,100890,0.9,27.44,35.27,46.43,60.83,75.81,57070,73350,96570,126520,157680,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,44020,2,10.713,1.21,,,45.32,94270,1.4,21.8,29.62,39.47,53.08,74.93,45350,61600,82100,110410,155850,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,70090,1.9,17.056,1.09,,,30.15,62700,1.1,17,21.61,28.08,37,47.02,35350,44950,58410,76960,97810,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,35730,2.4,8.695,1.06,,,63.51,132100,2.6,24.72,32.93,50.8,82.15,112.84,51420,68490,105670,170870,234700,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,280990,0.7,68.378,1.19,,,33.19,69040,0.7,14.14,20.41,30.11,40.06,49.74,29410,42450,62640,83320,103470,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,49680,2.2,12.089,0.87,,,38.78,80660,1.6,17.32,22.67,32.88,47.5,63.88,36020,47150,68380,98800,132860,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,241260,1.2,58.709,0.96,,,54.24,112820,1.2,22.68,31.61,44.41,56.64,90.41,47170,65750,92370,117810,188050,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,182860,1.1,44.497,0.97,,,18.25,37950,1,13.68,14.7,17.63,20.18,23.12,28450,30570,36660,41970,48090,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,108970,1,26.517,1.14,,,30.48,63400,0.6,13.75,16.71,23.46,42.88,58.39,28590,34770,48810,89200,121460,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,275550,1.5,67.054,0.79,,,18.03,37500,0.9,13.23,13.83,15.8,18.86,25.49,27510,28760,32860,39230,53020,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,127590,1.3,31.048,1.06,,,19.13,39790,0.6,13.63,14.85,17.58,21.61,27.55,28350,30880,36560,44940,57310,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,97020,1.9,23.609,1.23,,,19.19,39900,1.4,13.04,13.89,16.2,21.56,30.22,27130,28880,33690,44850,62860,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,366040,1.2,89.075,1,,,28.22,58700,1,13.16,14.09,18.32,33.75,52.26,27370,29310,38100,70200,108700,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,554320,0.8,134.891,1.07,,,23.76,49410,0.3,14.77,17.8,22.4,28.35,34.3,30730,37020,46600,58970,71340,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,4310,12.4,1.049,0.34,,,18.64,38780,2.3,13.44,14.84,16.67,20.73,24.86,27950,30870,34660,43110,51710,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,119750,2,29.14,0.71,,,35.36,73540,1.3,18.3,23.17,31.02,47.2,57.92,38060,48200,64520,98180,120480,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,139030,1.4,33.831,0.86,,,30.03,62460,0.7,17.23,21.6,28.87,37.13,46.28,35830,44920,60050,77230,96250,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,170140,1.3,41.403,0.7,,,22.62,47040,0.8,13.67,15.46,19.5,26.95,35.95,28440,32160,40550,56060,74770,,
34,New Jersey,2,NJ,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,480170,0.7,116.846,1.27,,,21.18,44050,0.6,13.59,15.26,18.28,23.54,30.75,28260,31740,38010,48950,63960,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,818800,0,1000,1,,,26.15,54400,0.3,11.7,13.95,19.19,30.31,47.44,24330,29010,39900,63040,98660,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,43700,0.9,53.374,0.8,,,53.41,111100,0.8,24.04,34.17,46.52,62.02,85.07,50010,71070,96760,128990,176940,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,42480,0.9,51.876,0.79,,,36.19,75260,0.6,18.94,24.13,31.64,43.67,58.6,39390,50190,65800,90840,121890,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,20530,1.6,25.076,0.74,,,45.02,93650,1.6,21.03,29.21,39.8,59.84,77.07,43730,60750,82780,124460,160310,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,22610,1.2,27.612,1.65,,,52.19,108550,0.9,25.27,37.15,47.95,62.89,78.47,52550,77260,99730,130800,163210,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,10000,2.1,12.217,1.37,,,38.19,79430,1.2,17.36,23.94,32.48,46.48,65.02,36110,49800,67550,96670,135250,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,13770,3.1,16.812,1.07,,,25.89,53860,1.4,15.02,18.77,23.46,30.7,38.09,31250,39030,48800,63850,79230,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,6540,1.7,7.989,0.97,,,41.45,86210,3.5,19.17,23.71,32.4,47.3,73.43,39880,49310,67390,98380,152730,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,49200,0.9,60.085,1.05,,,28.99,60310,1.2,13.26,17.82,26.54,35.84,47.64,27590,37060,55210,74550,99090,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,9600,2.5,11.728,0.84,,,31.95,66460,11.4,13.01,15.92,21.98,33.51,51.63,27060,33110,45720,69700,107380,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,47400,1.2,57.888,0.95,,,47.8,99420,1.5,17.51,25.03,37.77,50.62,83.5,36420,52060,78560,105290,173680,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,53780,1.2,65.678,1.43,,,14.54,30250,0.8,11.5,11.5,13,16.28,19.81,23920,23920,27040,33870,41200,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,23530,1.3,28.737,1.24,,,22.69,47200,0.5,13,15.01,20,28,35.84,27040,31210,41600,58230,74550,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,76580,1.2,93.521,1.11,,,14.31,29770,0.6,11.5,11.73,12.95,14.6,17.97,23920,24390,26930,30360,37370,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,26100,2,31.875,1.09,,,15.04,31280,0.6,11.5,12.22,13.66,16.5,19.83,23920,25420,28420,34320,41250,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,11060,4.6,13.506,0.7,,,15.57,32380,1.2,11.5,11.53,13.37,17.06,23.2,23920,23980,27800,35490,48250,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,67390,1.3,82.308,0.92,,,18.94,39400,0.9,11.5,12.74,14.42,20.02,30.08,23920,26490,29990,41630,62560,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,116000,0.6,141.668,1.12,,,19.36,40260,0.2,12.4,14.51,17.91,22.5,28.15,25790,30180,37250,46800,58560,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,2950,4.4,3.602,1.15,,,15.15,31500,2.3,11.5,11.5,13.59,17.2,21.5,23920,23920,28260,35770,44720,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,53380,1.7,65.195,1.59,,,24.12,50160,0.6,14.49,17.6,21.91,28.79,37.2,30140,36600,45570,59870,77370,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,35420,1.4,43.254,1.1,,,23.92,49750,0.8,13.46,16.13,22.01,29.13,38.07,27990,33540,45770,60580,79190,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,25160,1.8,30.723,0.52,,,21.67,45070,0.7,12.27,14.34,17.85,24.86,37.16,25520,29830,37120,51710,77290,,
35,New Mexico,2,NM,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,61640,1.3,75.277,0.82,,,19.58,40720,0.7,11.68,13.94,17.35,22.39,29.1,24280,29000,36090,46560,60540,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,9108930,0,1000,1,,,36,74870,0.5,15,17.65,25.23,41.57,65.42,31200,36720,52470,86460,136080,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,567480,2.3,62.299,0.93,,,81.8,170150,0.8,30.33,46.56,67.07,102.91,#,63080,96840,139510,214060,#,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,703670,1.2,77.251,1.18,,,51.51,107140,1.2,24.31,31.27,45.22,62.62,82.75,50560,65030,94050,130240,172120,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,284680,1.5,31.253,0.92,,,56.33,117170,0.9,25.82,37.3,51.14,70.47,86.91,53710,77570,106360,146580,180770,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,100120,1.3,10.991,0.66,,,45.43,94490,0.9,24.16,31.16,40.01,54.55,66.6,50250,64820,83230,113470,138520,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,69040,1.3,7.579,0.85,,,42.44,88260,1.2,20.34,28.3,37.69,49.9,65.89,42310,58860,78390,103790,137050,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,183940,1,20.193,1.29,,,30.06,62520,0.8,16.59,21.06,27.74,36.32,47.02,34500,43810,57690,75550,97800,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,125210,2.3,13.746,1.67,,,74.71,155400,2.2,26.69,38.38,60.03,107.31,#,55510,79830,124860,223210,#,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,676850,0.7,74.306,1.29,,,37.81,78630,0.7,14.67,18.5,30.61,48.77,63.18,30510,38480,63670,101440,131410,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,214960,1.2,23.598,1.69,,,46.33,96370,1.2,18.31,24.8,37.91,54.69,84.13,38080,51580,78860,113750,174990,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,560260,0.6,61.507,1.01,,,53.31,110890,1.4,22.7,30.78,43.56,59.09,84.65,47210,64030,90600,122900,176060,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,687570,0.6,75.483,1.64,,,18.36,38190,0.3,14.91,15.25,17.44,19.76,23.43,31010,31710,36260,41110,48730,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,293190,0.7,32.187,1.38,,,29.53,61410,0.5,15,17.61,24.27,36.67,49.65,31200,36640,50480,76270,103260,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,645020,0.9,70.811,0.84,,,19.62,40820,1.2,13.91,15,16.68,20.87,29.17,28930,31200,34690,43400,60670,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,293090,1,32.177,1.1,,,20.54,42720,0.6,14.37,15.57,18.09,23.58,29.14,29890,32390,37630,49050,60610,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,175000,1.8,19.212,1,,,21.28,44260,2,13.86,14.98,17.02,22.52,30.91,28820,31160,35400,46840,64280,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,780970,0.8,85.737,0.96,,,32,66550,1,14.24,15.67,18.94,36.21,63.89,29610,32590,39400,75320,132900,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,1173910,0.5,128.875,1.02,,,25.39,52820,0.2,15.27,18.13,22.91,29.82,38.48,31760,37720,47650,62020,80030,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,5880,8.2,0.646,0.21,,,19.86,41320,1.4,14.06,15.6,17.57,21.06,28.8,29250,32460,36550,43800,59900,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,315700,1.4,34.658,0.84,,,34.82,72430,1.3,18.15,22.89,30.42,44.08,58.89,37750,47610,63270,91680,122480,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,337430,1.1,37.043,0.94,,,29.38,61100,0.6,17.09,21,27.68,36.35,46.6,35550,43680,57580,75610,96920,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,302530,1.3,33.213,0.56,,,23.03,47900,0.5,14.69,16.49,19.76,26.68,35.02,30550,34300,41100,55490,72840,,
36,New York,2,NY,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,612430,1,67.234,0.73,,,24.38,50710,0.9,14.89,16.61,19.87,27.55,38.42,30970,34550,41330,57300,79900,,
37,North Carolina,2,NC,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,4647520,0,1000,1,,,27.03,56220,0.2,11.04,14.42,20.1,30.74,49.42,22960,29990,41810,63940,102800,,
37,North Carolina,2,NC,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,285550,0.7,61.442,0.92,,,60.89,126640,0.6,25.14,36.29,50.11,76.07,102.73,52280,75480,104240,158220,213680,,
37,North Carolina,2,NC,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,302740,0.9,65.141,1,,,39.77,82730,0.5,20,25.96,35.83,48.24,63.75,41600,53990,74530,100330,132610,,
